Price,Close,High,Low,Open,Volume
2022-03-15,200.3455047607422,200.60791934507276,195.73873850524402,196.4093453152711,8277700
2022-03-16,205.9144287109375,207.6638345193232,201.1813268773057,204.09699828132463,9232300
2022-03-17,207.45001220703125,207.5374787877805,202.85297456146446,204.02895369341653,6668500
2022-03-18,212.95091247558594,213.0966901079767,204.37883177410382,205.7492008380612,14620800
2022-03-21,210.9390869140625,211.93041927923494,208.51908929744096,210.2587665967366,6101500
2022-03-22,212.3289031982422,213.39798860203132,211.07515624017395,211.71660748244742,6259900
2022-03-23,208.6454315185547,211.18206614772072,208.17892826200438,209.24801367271462,6008000
2022-03-24,211.2015380859375,211.54170571850136,207.98458266147662,208.94675966768364,5487000
2022-03-25,212.29002380371094,212.77596902854737,209.6270534627249,212.28031023796788,5051400
2022-03-28,214.5642547607422,214.76834344667324,211.3958824622536,212.35805932839904,4316800
2022-03-29,221.7076416015625,222.37824837544443,217.4896406668402,218.51984215662415,8032500
2022-03-30,217.65484619140625,219.8027304421031,216.46913874928094,219.49171840422818,7084000
2022-03-31,215.5361328125,219.56947194047692,214.2435168329878,217.61597762370025,10759500
2022-04-01,219.9971466064453,220.25956120864,215.98323386903792,216.80934677267496,6559600
2022-04-04,221.33834838867188,222.79618414249148,218.63649397798264,219.41399451612202,8521200
2022-04-05,219.7346954345703,222.55318647271042,218.9766221142807,220.45389966427584,4658000
2022-04-06,212.85374450683594,216.60524263166857,212.47470778465814,216.51777604113667,7430000
2022-04-07,210.07412719726562,212.53300899406767,207.67355645811546,212.17341425196634,6995100
2022-04-08,210.88076782226562,213.24246912720923,207.09040132034394,208.7717675040302,5438600
2022-04-11,208.7134552001953,211.1917785888026,207.41112567452936,209.1994003811038,6942700
2022-04-12,205.4576416015625,210.89052065709163,204.7773212313332,210.41428898299517,7446600
2022-04-13,207.2751007080078,207.83879900375646,201.34656245088672,204.51492028919162,8052900
2022-04-14,206.8085479736328,209.87972514159972,206.55586181292807,208.24695641728536,8191600
2022-04-18,207.17788696289062,209.76311913797656,205.5742736406051,205.72005127722323,4744400
2022-04-19,209.6367645263672,210.42399340842692,206.46840703700292,207.10985828530016,5028800
2022-04-20,211.66802978515625,214.61287170367544,211.27927950917962,212.51358462170774,7178300
2022-04-21,210.36569213867188,217.62571523511804,209.29662150499368,213.33967464471067,8850300
2022-04-22,202.31842041015625,210.47258017710902,202.10460333828001,210.1615829642975,6201100
2022-04-25,204.0484161376953,204.61211443111728,199.55828658337865,200.5496190876637,6839400
2022-04-26,195.44720458984375,202.69750012394047,195.44720458984375,201.16191120422897,8155300
2022-04-27,208.09144592285156,215.56528517660345,207.06124451229775,211.25980316302827,15955800
2022-04-28,214.45733642578125,218.6072977021422,213.1064093805976,214.2046354339603,10799100
2022-04-29,207.13897705078125,214.9821237825619,206.38090383001042,212.47464511775516,7965000
2022-05-02,205.58396911621094,206.17682283607613,201.1424378295735,205.817228144146,8803700
2022-05-03,202.69747924804688,207.6055292133748,200.47185653982035,207.6055292133748,6616900
2022-05-04,208.48995971679688,208.76208787759168,199.55828341320833,203.465287478723,7191100
2022-05-05,199.4708251953125,208.54827952671133,197.36182444571813,206.30321469101,7749600
2022-05-06,197.11883544921875,199.9373119261032,194.59191425417814,198.02268648267847,8825300
2022-05-09,187.5748748779297,195.10702658934915,186.68073735757818,194.42670617493744,10314100
2022-05-10,188.1385498046875,192.19133108773693,185.60191520826135,191.1805715732784,11016500
2022-05-11,191.19029235839844,192.74532302537762,186.01982799608345,188.05109032691948,9427300
2022-05-12,188.8776397705078,190.91276671253752,184.96317405894737,189.42293551974115,9308600
2022-05-13,193.99954223632812,195.27514797917743,191.34121802407446,191.82809135238,6684500
2022-05-16,192.6168212890625,194.690906395585,190.73749739791268,192.13969494270563,5161300
2022-05-17,198.6443328857422,199.42333324124704,194.89540203261035,197.5245300897137,7265600
2022-05-18,194.73960876464844,200.06600442644708,193.90218600452482,197.4953137211227,8748200
2022-05-19,192.18841552734375,195.15834646098367,188.23500560114027,191.19520441500367,9012400
2022-05-20,193.80479431152344,196.3657527523512,188.92632895024946,194.42799157239392,6966600
2022-05-23,202.11087036132812,202.5003779710591,195.49913655447804,195.60624928987954,12187400
2022-05-24,197.310302734375,199.29673950663755,193.80480859721072,198.55669734798988,7458500
2022-05-25,198.488525390625,199.56938483082124,195.20700373932277,195.32384858965892,5457200
2022-05-26,203.0748748779297,204.23363581466788,199.29673297156225,199.7251838918549,9212300
2022-05-27,207.29119873046875,207.63200115476405,204.13625412709465,204.48680352746956,4897200
2022-05-31,206.59982299804688,208.72259840127768,203.62016065447403,204.85682304859944,9586400
2022-06-01,204.4186248779297,208.48889355689522,203.33778037205917,206.48297785703625,5246100
2022-06-02,209.4042510986328,209.5989974858653,205.53847513637015,206.32720766248977,5337200
2022-06-03,207.0672607421875,208.58631830197945,205.72350019903755,207.3593877674628,4352500
2022-06-06,207.349609375,211.86779313527575,206.521918797797,209.79370806269978,3965100
2022-06-07,208.86865234375,209.32631444896296,205.18789126732688,205.5773839764384,4493300
2022-06-08,207.89491271972656,209.9105754457109,207.2425042379689,208.14808150336248,3646300
2022-06-09,200.6989288330078,208.09940954516642,200.61129519776424,207.00880315986393,5138600
2022-06-10,194.27218627929688,198.0795391975088,193.95084810597058,196.35600348901124,5162500
2022-06-13,187.2125701904297,190.7472761268276,186.06355600156766,187.92341611221545,7119200
2022-06-14,188.43948364257812,189.23794828700338,186.71594765774992,187.66048323612154,6441200
2022-06-15,191.01016235351562,193.61006434277292,187.18332997373076,190.834880215642,6490000
2022-06-16,184.0867919921875,186.83274959276076,182.60669304579847,186.3848344912415,9887200
2022-06-17,185.02159118652344,186.28746477284633,181.02923893205192,182.0224497933656,15089300
2022-06-21,189.28662109375,191.56518481390944,188.64394470349103,190.57197387426797,6241600
2022-06-22,188.73158264160156,191.23410380327678,186.01482117029548,186.2290466217316,5138500
2022-06-23,191.4775390625,192.27601844076477,188.37128489763148,190.99066574156623,4752800
2022-06-24,200.11468505859375,200.24127688806917,192.3247112215038,192.53893669067946,7754800
2022-06-27,198.21588134765625,201.6532061049091,197.2908249287535,200.3483890568485,6121200
2022-06-28,192.91871643066406,201.3610996298954,192.3149981531104,198.6443525227064,4354200
2022-06-29,194.26248168945312,195.372552419065,192.13972085104663,192.13972085104663,4324600
2022-06-30,191.72097778320312,193.6295277593784,187.78704784538994,190.24087871136484,7045200
2022-07-01,193.95083618164062,194.55456916328447,189.5982026495939,191.6235824556579,4131800
2022-07-05,195.27516174316406,195.30438781446162,189.04318864487,191.0783157346665,4110200
2022-07-06,195.83993530273438,197.1934426473471,193.45425881365094,194.74934373245526,4111200
2022-07-07,197.475830078125,198.08928038420257,194.78827972660244,197.22264643156404,4650700
2022-07-08,198.22564697265625,198.74173159780202,195.19729377281357,197.00846344953936,3621800
2022-07-11,199.67648315429688,201.31238523193375,196.69682082017368,196.69682082017368,5353600
2022-07-12,199.4427947998047,202.65614683915453,197.43686423184076,197.9140054364556,6779500
2022-07-13,198.7903594970703,200.173092723764,194.26244381753312,195.16802101016307,7597300
2022-07-14,200.50416564941406,200.66970078816448,192.78234739757534,194.74931968670538,5605500
2022-07-15,204.52574157714844,206.15191157176403,201.7408255400088,203.87333309905353,7245700
2022-07-18,201.77001953125,207.3203716296553,201.21497689231322,205.9473854937309,4648900
2022-07-19,208.05072021484375,208.48890325131103,202.441929801838,202.75353587286955,4927100
2022-07-20,207.76834106445312,208.50839811000895,205.66505935874827,206.4343127602011,4460300
2022-07-21,210.5142822265625,211.20563399984016,207.14511241462242,207.55408420829247,4801300
2022-07-22,208.08966064453125,212.34494370085383,206.5511391211943,212.2086049030312,5071500
2022-07-25,208.64468383789062,209.16076833658812,206.06424648620944,208.94654290035214,4357200
2022-07-26,206.91146850585938,209.50162377204327,206.19089050531946,208.23576478418838,6141000
2022-07-27,204.94447326660156,211.1569820923854,195.9178370154503,205.23660025412605,17432200
2022-07-28,205.80136108398438,207.13538924416105,202.46140233745993,205.10999442265074,7477100
2022-07-29,206.5414276123047,208.53761145889968,204.32128616930237,206.434314873467,6059700
2022-08-01,205.8110809326172,208.37203923232676,202.1108408996352,202.97747477493783,8028400
2022-08-02,200.844970703125,203.35723874332905,198.5761393157524,202.34454880515557,9939400
2022-08-03,203.00669860839844,204.80813586461804,201.4487128742847,202.5295722563775,9520100
2022-08-04,207.86572265625,209.2387091578489,203.0748903659654,205.00290479613196,6789700
2022-08-05,210.20269775390625,210.28059927377157,204.9736826703355,205.17817601725642,5553700
2022-08-08,207.7196502685547,210.9427494231308,206.48298781656908,209.57949514729452,4063400
2022-08-09,204.73997497558594,207.84622931349492,204.2433695095191,206.4342995757714,4596800
2022-08-10,206.53167724609375,209.1997336461827,205.7624090465359,209.19000152831057,5746400
2022-08-11,205.9025115966797,208.26315067533588,205.42452523670514,208.05829512548598,6639600
2022-08-12,206.1463623046875,207.9900025619075,204.94653671113457,207.77539767401848,6443700
2022-08-15,211.1114959716797,211.4236539307837,205.20989165740198,205.20989165740198,5290600
2022-08-16,211.81385803222656,212.27233077845855,206.92675170360891,209.28739069244585,6564400
2022-08-17,209.2581329345703,210.87740417759463,207.53154435558184,209.72635504794405,4902500
2022-08-18,209.97021484375,210.70181837979095,207.21937840367028,208.6240595743908,4516400
2022-08-19,207.5998077392578,209.95068224336842,207.180347343285,208.85815915815485,4178800
2022-08-22,203.49305725097656,206.06830074538465,203.09311046778006,204.79043579447332,5139500
2022-08-23,201.7274627685547,204.16614095752533,201.46408135648292,202.8980253223585,3525500
2022-08-24,201.60067749023438,203.23947722313744,200.63495542167476,201.5616651824448,4230800
2022-08-25,204.67340087890625,204.76118972601205,201.43482893023253,202.30299781547149,4495000
2022-08-26,197.91339111328125,205.10261054508592,197.72804916635613,204.62463908671302,5060200
2022-08-29,197.36712646484375,198.95714958021443,195.699063852788,196.31361558636306,4476200
2022-08-30,196.4404296875,199.39610675436694,195.29912996822077,198.91812042358697,3918200
2022-08-31,193.83590698242188,198.18650060941403,193.76761684741678,196.06972969191622,6559000
2022-09-01,195.22109985351562,195.51372937161452,191.83621283872057,193.8456815804003,5608300
2022-09-02,192.9092254638672,197.5134518239305,192.0215577709984,197.47443951574917,4508100
2022-09-06,193.76763916015625,195.13329317240925,191.58257785603908,193.04578496252972,4547800
2022-09-07,195.5039520263672,196.20629253827866,192.38244690926658,193.83590447396037,4098300
2022-09-08,195.7869110107422,196.17709369618981,192.1288925177382,192.55808751792443,4377600
2022-09-09,200.1667022705078,201.33726482136836,196.4111467996423,197.1134873070607,4885600
2022-09-12,201.56166076660156,202.1079223707641,199.92286106960157,201.43484472116654,3812300
2022-09-13,194.77236938476562,198.47916361949066,193.99198930095318,197.0939960408668,5217900
2022-09-14,194.51873779296875,195.9526818115939,193.2018455686768,195.09426229445478,4632800
2022-09-15,190.57781982421875,195.3966503444571,189.7584275186628,193.23110290512318,6099300
2022-09-16,188.55860900878906,189.06585826251828,183.60321292030946,185.5541555590253,9398200
2022-09-19,188.3927764892578,189.23168240066653,186.03213773494738,186.89054235546251,8133600
2022-09-20,187.3588104248047,188.29525469086752,185.6224575326414,186.41260191805554,5292500
2022-09-21,182.43264770507812,188.3537507889594,182.4131341113069,187.80748923945262,6705900
2022-09-22,181.2327880859375,182.6179702912645,180.13051574904932,181.77906446209218,6604700
2022-09-23,179.44772338867188,180.0525108872092,177.76014716773358,178.9697370493204,10755800
2022-09-26,176.1603546142578,179.9744508855235,175.48727705056262,178.5502562697109,9914600
2022-09-27,173.50709533691406,180.3158965113878,172.6779535671945,178.03328209445314,9799600
2022-09-28,174.7849578857422,175.68240466994783,170.5416662366871,172.9120545884023,9751000
2022-09-29,175.6433563232422,177.76989145392622,174.34597773449437,174.4435308163141,9105200
2022-09-30,173.29249572753906,178.43323439484067,173.24373406304662,175.64338547517843,9472300
2022-10-03,177.1943817138672,178.86244443102274,173.78023166246695,174.9410450614651,8842300
2022-10-04,181.0962371826172,181.64251360241934,178.57953437852498,180.5109633453092,7081400
2022-10-05,183.06668090820312,184.18848173478187,177.88693114443254,178.84288876629648,6119900
2022-10-06,181.03773498535156,183.43740119751337,180.7060782790118,182.07173229600636,5163000
2022-10-07,179.32090759277344,180.08177408698864,177.4675030191754,178.9502237011514,5610300
2022-10-10,177.71136474609375,180.2475962291317,176.462762599386,179.61354580062803,4743800
2022-10-11,174.7459716796875,177.1846505380534,173.81927669041136,175.94579751033947,6294500
2022-10-12,173.86801147460938,176.16036012005313,173.8484978807663,174.69715315655293,4884300
2022-10-13,180.1305694580078,180.8231458826653,170.317328620585,170.70751126395425,8426400
2022-10-14,178.14060974121094,182.53999595886856,177.60411229619237,182.2083243195569,6449400
2022-10-17,180.7060546875,183.94462648287475,178.36492956842972,181.43765814777328,13952100
2022-10-18,182.57896423339844,185.52489177221614,181.18404739758256,184.84206482865204,5209200
2022-10-19,181.83761596679688,183.03744154670758,180.2280793259299,180.94018412060655,4927000
2022-10-20,182.6277618408203,186.29552904966536,181.85713107779557,181.88640891437126,5706700
2022-10-21,185.7004852294922,186.2662604263374,180.5109851333284,181.24258868165222,7582500
2022-10-24,186.03213500976562,188.39277372949508,184.4616256480828,186.71496193125589,7299200
2022-10-25,189.61212158203125,190.4412632804846,186.04189294771803,186.18820769317708,11907200
2022-10-26,198.3425750732422,201.3080011842297,191.68010451441174,191.75814400213645,15450000
2022-10-27,199.27902221679688,201.25924261863287,196.6452527248158,198.3328287643182,7946700
2022-10-28,204.20521545410156,206.33175122250793,198.3231230615576,199.97167240092173,8455600
2022-10-31,202.0786590576172,204.4783103693936,201.14219996322072,203.795483365413,8674100
2022-11-01,201.8542938232422,204.81973527576898,200.29354848173938,203.7857379519516,5919500
2022-11-02,196.0209503173828,201.92255452558834,195.66003070760263,200.71296478256684,6985600
2022-11-03,189.97305297851562,193.97249162660503,189.41702714230536,193.41646579039477,8236200
2022-11-04,192.14834594726562,196.508704154037,190.54857349874072,192.16785954229366,9680100
2022-11-07,195.19183349609375,195.52349020049434,192.33369454825674,193.45549559127616,7821300
2022-11-08,196.83062744140625,199.11322705575841,194.8406722381407,196.71357563077683,6943700
2022-11-09,189.5959930419922,196.83062480243115,189.0094109540311,196.21469943817954,7320200
2022-11-10,200.97586059570312,201.16160188172847,195.54989085354805,198.55127371772537,8048900
2022-11-11,200.41859436035156,201.8166291019402,197.63228110579047,201.39624604015816,9601000
2022-11-14,202.23703002929688,204.4954030557231,198.66860731310203,198.95211974055485,5796100
2022-11-15,205.2970733642578,208.95348095244222,202.87248655495395,205.2970733642578,7316100
2022-11-16,205.44371032714844,206.1769490403534,203.56662101147725,203.91857619052684,6125300
2022-11-17,206.2747344970703,206.5582469220459,202.68675460136643,203.31245108338436,5385600
2022-11-18,206.0889892578125,209.38367083964536,205.05268080286103,208.40601910210145,8028500
2022-11-21,201.70907592773438,205.84453782716798,201.28867800196525,205.60012493849115,10450900
2022-11-22,205.62945556640625,205.77609733412297,200.76075494708408,202.90179934464322,5273100
2022-11-23,206.99818420410156,208.07360700973072,205.22863706575043,205.30685098959444,3807300
2022-11-25,209.0121612548828,209.21747468638972,206.66580301990518,206.9786587407192,1993500
2022-11-28,206.5386962890625,209.67696486333253,205.94232814519478,207.51634800571242,10229400
2022-11-29,204.3878631591797,205.45349993787693,202.7160870967796,204.67139050772406,8986900
2022-11-30,212.1504364013672,212.1504364013672,203.36134152290893,203.56665496066995,13918100
2022-12-01,212.1504364013672,213.7635558723292,210.48843135781618,212.1504364013672,11261500
2022-12-02,212.79568481445312,213.59735149721402,209.45211759870205,210.9088091679206,5132800
2022-12-05,208.90460205078125,212.0624276912115,208.28869164169384,210.8305770374754,9006300
2022-12-06,204.40740966796875,207.38925019709302,202.999588898954,207.2621507083463,5986000
2022-12-07,203.1658172607422,204.34878249726552,200.54571760901885,204.13369790880674,7923800
2022-12-08,204.42698669433594,205.60016580964455,203.1071508660001,204.82781257393395,4896500
2022-12-09,204.035888671875,205.81522176826402,202.882266928943,203.26355046134356,4928400
2022-12-12,209.79429626464844,210.0191669195408,204.78872382036053,205.3068780811427,5941700
2022-12-13,208.27890014648438,215.06380495808295,207.8682882452064,214.63363584690214,14585000
2022-12-14,208.55267333984375,211.44651409469333,206.90043953614594,208.09317583522548,7001700
2022-12-15,203.26353454589844,207.08615563410441,202.19789795131783,204.91576802952488,10831800
2022-12-16,202.26634216308594,203.7425907323019,200.7118796744852,202.85293909958196,12472900
2022-12-19,200.2426300048828,202.83340106412285,199.39206287478154,202.012177209622,4893600
2022-12-20,200.7705535888672,201.91440428705067,199.00100639976844,199.32363325070958,5024900
2022-12-21,202.18812561035156,203.31243390436236,200.98561831575424,201.9534987730328,4086900
2022-12-22,200.47726440429688,202.0317270982803,197.61275195253305,201.15184649506222,5690300
2022-12-23,201.2300567626953,201.63089755104116,198.97168366012377,199.56805181031734,3246000
2022-12-27,201.6797637939453,202.25658963779028,200.0275449423393,201.31803743654615,2904900
2022-12-28,200.40882873535156,203.86970921339292,200.22307252422567,202.0610475888086,3139200
2022-12-29,203.4102020263672,203.86969950006554,200.9074161631985,201.3473564267151,3675500
2022-12-30,203.1168975830078,203.39063884639592,201.10293760903232,201.69930570093788,4159400
2023-01-03,202.75518798828125,207.58478983319975,201.55268055930242,204.6029491275536,4202800
2023-01-04,207.8585205078125,208.43533140827304,204.93533666728223,204.93533666728223,6606200
2023-01-05,206.3920440673828,209.37388463601565,205.75657645079016,209.02192943909864,5246000
2023-01-06,212.88368225097656,213.26496586128192,208.32782122276586,209.2174879527393,6829700
2023-01-09,213.71466064453125,217.24398376359144,213.47024772747108,214.17415812202682,6294500
2023-01-10,216.14901733398438,217.41996756612056,213.3040472203572,214.09595765233192,10857000
2023-01-11,217.13644409179688,217.21464309854863,214.79007110916424,216.34453370007313,5408200
2023-01-12,218.62245178222656,218.8082079779687,215.6797257590431,217.13643205184937,4264400
2023-01-13,218.07498168945312,218.75933488294982,215.22024056959492,216.95068822283577,4283200
2023-01-17,218.016357421875,219.38506401256728,217.40043199717195,217.4102180628231,6101100
2023-01-18,214.55545043945312,219.96186319222687,214.53589322831093,219.07219655752203,6558000
2023-01-19,215.48422241210938,216.56941643427024,212.63925228404153,213.22584929193772,4853100
2023-01-20,219.2970428466797,219.4143562729276,215.48420731581703,216.19788885512608,5211000
2023-01-23,219.16993713378906,221.14479762031579,218.16295713966952,219.58056394955946,5501500
2023-01-24,218.8864288330078,224.85988105246048,211.788683175405,217.05822500857536,5274900
2023-01-25,219.87387084960938,219.94231363209735,216.22723402824957,216.6671743286751,4729600
2023-01-26,219.68807983398438,222.0051091649203,218.67131389825212,220.94924373217296,7043400
2023-01-27,226.26771545410156,227.63642188888224,222.1713523787334,222.90459116546188,11382600
2023-01-30,223.97999572753906,225.27048812954163,222.8361301860135,225.05540357624452,5677400
2023-01-31,225.06521606445312,225.64202701702666,223.34453943605496,223.6964946629744,11294200
2023-02-01,225.73977661132812,227.4604531891892,222.709065224218,224.24397067029844,5792700
2023-02-02,224.42971801757812,229.0637923665337,223.26631012767837,228.7313943744997,7190000
2023-02-03,224.9869842529297,225.7006657971515,222.5526262170643,223.57916345714156,5243600
2023-02-06,224.31240844726562,225.11407508406384,222.94368711652118,223.58894081882437,3402400
2023-02-07,226.15040588378906,226.9423014001337,222.85570940173562,222.92415218353406,4042600
2023-02-08,225.05540466308594,226.6783099666087,224.8501061725346,225.1922752960469,4978600
2023-02-09,224.66357421875,227.72960708331127,224.44806840117727,227.66104520335523,5238400
2023-02-10,222.55752563476562,225.21215766290462,221.53878296070118,224.28157239441305,4509700
2023-02-13,224.2031707763672,225.13375590167257,221.6465017791401,222.2440379033042,4946700
2023-02-14,224.70277404785156,226.69129298169983,222.52813507488455,223.99748492434875,4829400
2023-02-15,224.2423553466797,224.38929928592108,222.16567920565186,222.9395301431298,4407300
2023-02-16,221.2155303955078,223.69383273498548,221.0587961498728,221.4506317639604,3865900
2023-02-17,218.9918975830078,220.17717969631838,217.20909421770537,219.59922406667135,4520200
2023-02-21,216.11196899414062,217.89478730220804,215.49485222727066,215.66137674829903,7276100
2023-02-22,215.52423095703125,217.21887685966055,214.96587086337362,215.90626130379738,4621800
2023-02-23,216.61154174804688,217.5519172039224,214.45648352208562,217.032748162304,5533800
2023-02-24,215.06385803222656,215.7397614029293,213.01656734922884,214.01571455661488,4414400
2023-02-27,215.84751892089844,216.9152429901051,214.8581470309171,216.2197440867222,4255300
2023-02-28,215.4458465576172,217.23845494771032,215.01483492979182,215.50461815286653,5385400
2023-03-01,213.89816284179688,215.76913863042276,212.00759153605972,214.9756920779165,4792700
2023-03-02,214.58384704589844,215.11282135566944,212.65409973769573,213.43775597072718,5539300
2023-03-03,219.19760131835938,219.442492944955,215.4066687747002,215.70054171601467,6055400
2023-03-06,222.11669921875,222.77300696635194,219.119228183106,219.35431457209876,5737600
2023-03-07,218.60984802246094,222.73382945116228,218.5216906271557,222.1166977900293,4386800
2023-03-08,217.64988708496094,218.37475674239823,216.66051533543336,217.42459097091952,4194900
2023-03-09,215.51441955566406,219.78533007910877,215.171580250022,216.87601638818208,5066700
2023-03-10,211.7235107421875,214.64261483774115,211.07699324038728,214.55445743667727,6638900
2023-03-13,210.08763122558594,213.3985708223562,208.15788399933805,210.24436545493575,6810800
2023-03-14,214.19203186035156,215.37729905122447,211.62555725810648,213.54551433060283,7985600
2023-03-15,211.94879150390625,212.47776576596132,209.30396503462512,210.0288496005162,8372200
2023-03-16,213.00672912597656,213.1340775520374,204.49429398172,210.7733187364384,13674600
2023-03-17,212.94798278808594,214.19203655648428,210.4794707684688,210.4794707684688,18801200
2023-03-20,213.69244384765625,216.04341261225082,212.40921401697747,212.5659482573504,9817400
2023-03-21,217.41477966308594,217.9633345064632,214.21159305272417,216.81724350576462,8971400
2023-03-22,215.54379272460938,220.30448621743685,215.42624953493387,217.95353274194082,6700600
2023-03-23,218.04171752929688,220.6473681724647,215.75932564534907,215.93565539901434,6427700
2023-03-24,216.5233917236328,216.80747440406446,213.79040752372086,216.1609568696337,4791500
2023-03-27,217.27764892578125,219.50126912685673,216.8662327781504,218.04170962095273,7210900
2023-03-28,215.82789611816406,218.76659571864323,214.18221656945622,218.26702216748146,6418400
2023-03-29,218.73721313476562,218.9821047717398,216.40583996773134,217.74784135531024,4483000
2023-03-30,217.81643676757812,219.65802681774835,216.6899411202084,219.34455832112337,5383900
2023-03-31,220.85308837890625,221.22531351648473,218.72741574044557,219.03109393665412,9509000
2023-04-03,224.3207550048828,224.4774892506816,219.5404651370225,220.62778467837595,6421500
2023-04-04,223.0081329345703,225.34929648120416,222.19509087317027,224.32074857475834,5254700
2023-04-05,223.50770568847656,223.8015786530908,221.92081260535957,222.14610873453054,4813600
2023-04-06,221.3722381591797,222.09710780127756,220.08899349192816,221.53876267012106,4285200
2023-04-10,221.80323791503906,221.85221922998966,219.73636692591182,220.9510198334938,4952200
2023-04-11,223.78195190429688,224.45785514447772,221.577927397793,222.3615835450606,4513300
2023-04-12,223.15504455566406,226.85780477274977,222.684856815383,225.23172077665427,4373000
2023-04-13,227.9353485107422,228.08227751805208,224.1248351355087,224.77135266167164,7615500
2023-04-14,229.2381591796875,230.18833989149172,227.49453198518052,228.22920686871993,9781300
2023-04-17,228.70921325683594,229.26757341213093,226.22112058603176,229.23818760890495,4865000
2023-04-18,228.82676696777344,229.5418464107039,226.9557911480921,228.97369598104672,4796200
2023-04-19,227.81781005859375,229.2773547183262,227.1125209147901,229.2185831141759,3833900
2023-04-20,229.80630493164062,229.87486681362043,226.76964282857097,227.71003323728237,4925700
2023-04-21,229.26754760742188,230.75649290695625,228.61123983090977,230.19813281450627,6771500
2023-04-24,228.00390625,230.34506972153872,226.77944805469733,229.4438702834359,9124100
2023-04-25,224.898681640625,230.21773580353258,224.7419474046389,228.25860269470462,6076500
2023-04-26,223.48809814453125,228.01370568324316,222.08732517928647,226.49537457027918,8400400
2023-04-27,224.3304901123047,224.93783142863919,221.97953679158047,223.9974411321515,7128200
2023-04-28,227.9745330810547,228.79738039361132,223.3999588035684,223.9778995164949,11627900
2023-05-01,227.759033203125,229.79653360007165,226.77946656691992,228.11167779003887,4571100
2023-05-02,222.34201049804688,227.62187358481967,221.58775501922167,227.2104574290061,5244000
2023-05-03,221.36241149902344,223.99744751383022,221.30363990638043,222.34197790173243,4093300
2023-05-04,220.99024963378906,221.4408419375875,218.91355810214827,220.2457693887286,5648700
2023-05-05,227.04393005371094,227.59248492122853,222.64567093515157,223.67421878524664,6237500
2023-05-08,227.48472595214844,228.67979828758675,226.52475495953362,226.52475495953362,2938400
2023-05-09,228.4936981201172,229.30674018601073,226.1035681884904,226.3582501217703,4352100
2023-05-10,226.54437255859375,230.01203175802797,224.22278954452318,229.51245817120275,5245000
2023-05-11,226.7308349609375,227.23139745930578,224.04159948023505,226.47565651402218,3818000
2023-05-12,227.09397888183594,228.4189628299445,225.562878332303,227.7024893627685,3432700
2023-05-15,228.4975128173828,228.51714653823234,226.27938159789775,226.90752587981376,2843200
2023-05-16,226.2008514404297,228.78213898602647,225.3764149158004,228.2521333800931,4289700
2023-05-17,228.34043884277344,229.55747475897687,226.27934774614516,228.41895873828386,4990100
2023-05-18,229.27288818359375,229.8126882112692,226.8486403287514,228.09510454757918,6621900
2023-05-19,228.9882354736328,229.99915487476972,227.64361772139324,229.66545652366705,5399400
2023-05-22,226.99583435058594,229.53785433842535,226.8976807314771,228.98823001415084,3987800
2023-05-23,220.419921875,225.23897350374773,219.51696558828388,225.02304754647454,8537200
2023-05-24,218.13308715820312,218.96734792519155,215.95420877904925,218.4275330157366,6730800
2023-05-25,219.2421875,220.52791909677575,216.40572150389355,218.32940672503977,6827600
2023-05-26,220.8419647216797,222.01974819779426,219.2029011879917,219.67402056889313,5067300
2023-05-30,217.53440856933594,221.29346463066196,215.67941894401662,220.841978938934,6916000
2023-05-31,216.9357147216797,217.42645289278715,212.1362960072942,215.88554282310272,20460600
2023-06-01,222.3043670654297,222.5104836641305,218.3097516033453,218.6041974688584,7003600
2023-06-02,224.55194091796875,226.00453652665982,223.20732327016867,224.57157463596155,5897100
2023-06-05,222.5694122314453,224.10051305235254,221.13645006697422,223.68829475258073,4858900
2023-06-06,223.99252319335938,225.00344258792055,221.97068440423698,222.49086564702517,6020100
2023-06-07,221.09715270996094,223.33491729789526,216.92587876671183,222.7951023806,8517200
2023-06-08,218.91827392578125,220.969555631866,218.2901297438559,220.92047882562494,6248200
2023-06-09,219.41883850097656,221.00882530931588,218.6336544683639,219.4973584018518,6385000
2023-06-12,221.9805145263672,222.25532671895803,219.48757107182416,220.2531214620617,8621100
2023-06-13,219.2617950439453,222.9423310953285,218.50606909088177,221.4406735844553,6868700
2023-06-14,219.3010711669922,221.29346689695657,218.45700093340085,219.59551705799197,9160700
2023-06-15,221.9805145263672,222.90310473412558,217.2694248337307,217.90739347635616,12534000
2023-06-16,224.6697540283203,225.54326737749147,221.89217417112337,222.25531562689346,13628900
2023-06-20,222.2749481201172,225.3175307673415,221.99031159461958,222.79512938269923,12312300
2023-06-21,223.0404815673828,224.39492360754932,220.81252624905628,221.9314085938471,7032100
2023-06-22,224.1593780517578,224.68936867960988,221.32291206163217,222.1669823031301,6275500
2023-06-23,225.29786682128906,225.7198944027065,222.19639840588601,223.01102545667382,5424400
2023-06-26,222.1080780029297,225.8376907419899,222.00992438763637,225.18991282378772,5165400
2023-06-27,223.1287841796875,224.37526308257287,222.32398152488153,223.26619024153914,4628500
2023-06-28,223.7373504638672,223.83548911104597,221.83328399014366,223.28586476319595,5324500
2023-06-29,229.97952270507812,230.35247349730338,224.3654773419368,224.5519452499799,7118900
2023-06-30,233.0809783935547,233.86616239800227,231.57932091151312,231.89340050374784,6879400
